"replicate","Q1","Q2","Q3","Q4","Q5","bottom_decile","risk_lt_5pct"
183,-0.0444800564640597,-0.00847249210980765,-0.0403565373802834,-0.0483405702711984,-0.134768329250854,-0.0151530030781991,-0.0228639556133512
184,-0.0196543948269625,-0.0255892017457185,-0.0374108260214326,-0.090250954853923,-0.0286856048824033,-0.00977130322292376,-0.0293112219307231
185,0.0117377991496876,-0.0617152147171325,-0.0326894630999363,-0.0661339350421871,-0.0650518679826396,0.0266491157013142,0.00630276953519796
186,-0.0195704242582055,-0.072736971770357,0.049740898817042,-0.0312930195432259,0.0165285563135921,-0.014115650808583,-0.0346128889827312
187,0.00756791415897371,-0.0631248543127213,-0.0336179144091516,-0.0279172459137181,-0.0469538565348726,0.0225847329017321,0.0169195886952839
188,-0.0284943317565376,-0.0321519090291203,-0.0687795500976782,0.00849031583198107,-0.0247117769615017,0.0185285224243032,0.0262831372436695
189,-0.0364228578008161,-0.0226397295726275,-0.0497474900454007,-0.00525185251498936,-0.0591619957441286,-0.00388524498215347,-0.0233780979147952
190,0.0307989106498006,-0.0633688664053801,-0.0299080396928471,-0.0273687554960949,-0.0540031661008372,0.060166821684105,0.0492996818827229
191,-0.00169134416601096,-0.0112523152015561,-0.0206468521706247,-0.0488425168662993,-0.111714178209094,0.0292651468062421,0.0279010730068811
192,0.0026046551174082,-0.0713047652981436,-0.0357126641593365,-0.0587681188207875,-0.0873206813119587,0.00387237638588026,0.0182923267859777
193,-0.018347751361762,-0.00314258346228367,0.0500063358787499,-0.0154069662999296,-0.128188827847463,-0.0175965060349544,-0.0112919880540234
194,0.0166047795836347,-0.083151022962229,-0.0339792669646677,-0.0443205886666807,-0.113216691129213,0.0019718550136729,0.0187496878484477
195,-0.0209214907347865,-0.0356066449857127,-0.0672930796358691,-0.0671057166687859,-0.0762480333653301,0.0148186808517721,0.0149233687497113
196,0.00505904684798863,-0.0404340729453466,0.00624167721551382,-0.0169861183837327,-0.0720501564588364,0.00257155638384959,0.0054626830076662
197,-0.0125728659445902,-0.0288818855890013,0.0240004193634156,-0.0440392288862624,-0.081844195113614,0.0307632900175991,0.0100384651111702
